Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Oct 07 2020 13:47:13 GMT+0530 (India Standard Time)

Geography,Date,Syndrome,Percent
Alabama,2020-08-18,ILI,0.9
Alabama,2020-08-19,ILI,0.8
Alabama,2020-08-20,ILI,0.8
Alabama,2020-08-21,ILI,0.8
Alabama,2020-08-22,ILI,0.9
Alabama,2020-08-23,ILI,0.7
Alabama,2020-08-24,ILI,0.6
Alabama,2020-08-25,ILI,0.7
Alabama,2020-08-26,ILI,0.6
Alabama,2020-08-27,ILI,0.6
Alabama,2020-08-28,ILI,0.8
Alabama,2020-08-29,ILI,0.8
Alabama,2020-08-30,ILI,0.9
Alabama,2020-08-31,ILI,0.9
Alabama,2020-09-01,ILI,0.7
Alabama,2020-09-02,ILI,0.7
Alabama,2020-09-03,ILI,0.8
Alabama,2020-09-04,ILI,0.8
Alabama,2020-09-05,ILI,0.9
Alabama,2020-09-06,ILI,0.8
Alabama,2020-09-07,ILI,1
Alabama,2020-09-08,ILI,0.9
Alabama,2020-09-09,ILI,0.7
Alabama,2020-09-10,ILI,0.8
Alabama,2020-09-11,ILI,0.8
Alabama,2020-09-12,ILI,0.7
Alabama,2020-09-13,ILI,0.7
Alabama,2020-09-14,ILI,1
Alabama,2020-09-15,ILI,0.7
Alabama,2020-09-16,ILI,0.7
Alabama,2020-09-17,ILI,0.5
Alabama,2020-09-18,ILI,0.8
Alabama,2020-09-19,ILI,0.7
Alabama,2020-09-20,ILI,0.8
Alabama,2020-09-21,ILI,0.6
Alabama,2020-09-22,ILI,0.9
Alabama,2020-09-23,ILI,0.6
Alabama,2020-09-24,ILI,0.8
Alabama,2020-09-25,ILI,0.7
Alabama,2020-09-26,ILI,0.5
Alabama,2020-09-27,ILI,0.9
Alabama,2020-09-28,ILI,0.8
Alabama,2020-09-29,ILI,0.9
Alabama,2020-09-30,ILI,0.7
Alabama,2020-10-01,ILI,0.8
Alabama,2020-10-02,ILI,1.1
Alabama,2020-10-03,ILI,0.9
Alaska,2020-08-08,ILI,0.9
Alaska,2020-08-09,ILI,0.9
Alaska,2020-08-10,ILI,0.8
Alaska,2020-08-11,ILI,0.5
Alaska,2020-08-12,ILI,1
Alaska,2020-08-13,ILI,1.1
Alaska,2020-08-14,ILI,0.8
Alaska,2020-08-15,ILI,0.5
Alaska,2020-08-16,ILI,1
Alaska,2020-08-17,ILI,1.3
Alaska,2020-08-18,ILI,1
Alaska,2020-08-19,ILI,0.8
Alaska,2020-08-20,ILI,1
Alaska,2020-08-21,ILI,0.6
Alaska,2020-08-22,ILI,1.2
Alaska,2020-08-23,ILI,1
Alaska,2020-08-24,ILI,1.2
Alaska,2020-08-25,ILI,0.7
Alaska,2020-08-26,ILI,0.6
Alaska,2020-08-27,ILI,0.7
Alaska,2020-08-28,ILI,0.4
Alaska,2020-08-29,ILI,0.8
Alaska,2020-08-30,ILI,0.6
Alaska,2020-08-31,ILI,0.6
Alaska,2020-09-01,ILI,0.4
Alaska,2020-09-02,ILI,0.5
Alaska,2020-09-03,ILI,0.6
Alaska,2020-09-04,ILI,0.7
Alaska,2020-09-05,ILI,1
Alaska,2020-09-06,ILI,1.3
Alaska,2020-09-07,ILI,1
Alaska,2020-09-08,ILI,1.1
Alaska,2020-09-09,ILI,0.7
Alaska,2020-09-10,ILI,1
Alaska,2020-09-11,ILI,0.6
Alaska,2020-09-12,ILI,0.6
Alaska,2020-09-13,ILI,0.6
Alaska,2020-09-14,ILI,0.8
Alaska,2020-09-15,ILI,1.1
Alaska,2020-09-16,ILI,0.3
Alaska,2020-09-17,ILI,0.8
Alaska,2020-09-18,ILI,0.6
Alaska,2020-09-19,ILI,0.4
Alaska,2020-09-20,ILI,0.6
Alaska,2020-09-21,ILI,0.5
Alaska,2020-09-22,ILI,0.5
Alaska,2020-09-23,ILI,0.8
Alaska,2020-09-24,ILI,0.5
Alaska,2020-09-25,ILI,0.6
Alaska,2020-09-26,ILI,1
Alaska,2020-09-27,ILI,1.7
Alaska,2020-09-28,ILI,1.6
Alaska,2020-09-29,ILI,1.2
Alaska,2020-09-30,ILI,0.9
Alaska,2020-10-01,ILI,0.8
Alaska,2020-10-02,ILI,0.9
Alaska,2020-10-03,ILI,0.5
Arizona,2020-08-08,ILI,0.7
Arizona,2020-08-09,ILI,1
Arizona,2020-08-10,ILI,0.8
Arizona,2020-08-11,ILI,1
Arizona,2020-08-12,ILI,0.8
Arizona,2020-08-13,ILI,0.6
Arizona,2020-08-14,ILI,1
Arizona,2020-08-15,ILI,0.9
Arizona,2020-08-16,ILI,0.9
Arizona,2020-08-17,ILI,0.8
Arizona,2020-08-18,ILI,0.7
Arizona,2020-08-19,ILI,0.6
Arizona,2020-08-20,ILI,0.9
Arizona,2020-08-21,ILI,0.5
Arizona,2020-08-22,ILI,0.9
Arizona,2020-08-23,ILI,0.8
Arizona,2020-08-24,ILI,0.7
Arizona,2020-08-25,ILI,1
Arizona,2020-08-26,ILI,0.9
Arizona,2020-08-27,ILI,0.9
Arizona,2020-08-28,ILI,0.6
Arizona,2020-08-29,ILI,0.8
Arizona,2020-08-30,ILI,1
Arizona,2020-08-31,ILI,0.7
Arizona,2020-09-01,ILI,0.7
Arizona,2020-09-02,ILI,0.6
Arizona,2020-09-03,ILI,0.8
Arizona,2020-09-04,ILI,0.6
Arizona,2020-09-05,ILI,0.9
Arizona,2020-09-06,ILI,0.8
Arizona,2020-09-07,ILI,0.8
Arizona,2020-09-08,ILI,0.8
Arizona,2020-09-09,ILI,0.8
Arizona,2020-09-10,ILI,0.9
Arizona,2020-09-11,ILI,0.7
Arizona,2020-09-12,ILI,0.7
Arizona,2020-09-13,ILI,0.8
Arizona,2020-09-14,ILI,0.7
Arizona,2020-09-15,ILI,0.7
Arizona,2020-09-16,ILI,0.7
Arizona,2020-09-17,ILI,0.8
Arizona,2020-09-18,ILI,0.9
Arizona,2020-09-19,ILI,0.7
Arizona,2020-09-20,ILI,0.9
Arizona,2020-09-21,ILI,0.8
Arizona,2020-09-22,ILI,0.8
Arizona,2020-09-23,ILI,0.8
Arizona,2020-09-24,ILI,0.9
Arizona,2020-09-25,ILI,0.9
Arizona,2020-09-26,ILI,0.7
Arizona,2020-09-27,ILI,1
Arizona,2020-09-28,ILI,0.6
Arizona,2020-09-29,ILI,0.7
Arizona,2020-09-30,ILI,0.9
Arizona,2020-10-01,ILI,0.9
Arizona,2020-10-02,ILI,1
Arizona,2020-10-03,ILI,1.1
Arkansas,2020-08-08,ILI,0.4
Arkansas,2020-08-09,ILI,1
Arkansas,2020-08-10,ILI,0.9
Arkansas,2020-08-11,ILI,0.8
Arkansas,2020-08-12,ILI,0.7
Arkansas,2020-08-13,ILI,0.7
Arkansas,2020-08-14,ILI,0.5
Arkansas,2020-08-15,ILI,0.8
Arkansas,2020-08-16,ILI,0.9
Arkansas,2020-08-17,ILI,0.8
Arkansas,2020-08-18,ILI,0.4
Arkansas,2020-08-19,ILI,0.4
Arkansas,2020-08-20,ILI,0.7
Arkansas,2020-08-21,ILI,0.5
Arkansas,2020-08-22,ILI,0.5
Arkansas,2020-08-23,ILI,0.8
Arkansas,2020-08-24,ILI,0.8
Arkansas,2020-08-25,ILI,0.6
Arkansas,2020-08-26,ILI,0.6
Arkansas,2020-08-27,ILI,0.8
Arkansas,2020-08-28,ILI,0.5
Arkansas,2020-08-29,ILI,1.2
Arkansas,2020-08-30,ILI,0.7
Arkansas,2020-08-31,ILI,0.8
Arkansas,2020-09-01,ILI,0.4
Arkansas,2020-09-02,ILI,0.6
Arkansas,2020-09-03,ILI,0.6
Arkansas,2020-09-04,ILI,0.8
Arkansas,2020-09-05,ILI,0.6
Arkansas,2020-09-06,ILI,0.9
Arkansas,2020-09-07,ILI,1.1
Arkansas,2020-09-08,ILI,1
Arkansas,2020-09-09,ILI,0.8
Arkansas,2020-09-10,ILI,0.7
Arkansas,2020-09-11,ILI,1
Arkansas,2020-09-12,ILI,1.1
Arkansas,2020-09-13,ILI,1.1
Arkansas,2020-09-14,ILI,0.8
Arkansas,2020-09-15,ILI,0.5
Arkansas,2020-09-16,ILI,0.8
Arkansas,2020-09-17,ILI,0.7
Arkansas,2020-09-18,ILI,0.4
Arkansas,2020-09-19,ILI,1
Arkansas,2020-09-20,ILI,0.7
Arkansas,2020-09-21,ILI,0.9
Arkansas,2020-09-22,ILI,0.8
Arkansas,2020-09-23,ILI,0.6
Arkansas,2020-09-24,ILI,0.8
Arkansas,2020-09-25,ILI,0.5
Arkansas,2020-09-26,ILI,0.6
Arkansas,2020-09-27,ILI,1.1
Arkansas,2020-09-28,ILI,1.1
Arkansas,2020-09-29,ILI,0.9
Arkansas,2020-09-30,ILI,0.7
Arkansas,2020-10-01,ILI,0.5
Arkansas,2020-10-02,ILI,0.6
Arkansas,2020-10-03,ILI,0.6
Connecticut,2020-08-08,ILI,0.6
Connecticut,2020-08-09,ILI,0.4
Connecticut,2020-08-10,ILI,0.5
Connecticut,2020-08-11,ILI,0.4
Connecticut,2020-08-12,ILI,0.5
Connecticut,2020-08-13,ILI,0.5
Connecticut,2020-08-14,ILI,0.3
Connecticut,2020-08-15,ILI,0.3
Connecticut,2020-08-16,ILI,0.4
Connecticut,2020-08-17,ILI,0.5
Connecticut,2020-08-18,ILI,0.5
Connecticut,2020-08-19,ILI,0.5
Connecticut,2020-08-20,ILI,0.6
Connecticut,2020-08-21,ILI,0.5
Connecticut,2020-08-22,ILI,0.5
Connecticut,2020-08-23,ILI,0.9
Connecticut,2020-08-24,ILI,0.5
Connecticut,2020-08-25,ILI,0.9
Connecticut,2020-08-26,ILI,0.3
Connecticut,2020-08-27,ILI,0.6
Connecticut,2020-08-28,ILI,0.4
Connecticut,2020-08-29,ILI,0.5
Connecticut,2020-08-30,ILI,0.6
Connecticut,2020-08-31,ILI,0.7
Connecticut,2020-09-01,ILI,0.6
Connecticut,2020-09-02,ILI,0.4
Connecticut,2020-09-03,ILI,0.4
Connecticut,2020-09-04,ILI,0.3
Connecticut,2020-09-05,ILI,0.6
Connecticut,2020-09-06,ILI,0.5
Connecticut,2020-09-07,ILI,0.5
Connecticut,2020-09-08,ILI,0.7
Connecticut,2020-09-09,ILI,0.6
Connecticut,2020-09-10,ILI,0.4
Connecticut,2020-09-11,ILI,0.5
Connecticut,2020-09-12,ILI,0.4
Connecticut,2020-09-13,ILI,0.5
Connecticut,2020-09-14,ILI,0.5
Connecticut,2020-09-15,ILI,0.4
Connecticut,2020-09-16,ILI,0.9
Connecticut,2020-09-17,ILI,0.6
Connecticut,2020-09-18,ILI,0.3
Connecticut,2020-09-19,ILI,1
Connecticut,2020-09-20,ILI,0.6
Connecticut,2020-09-21,ILI,0.7
Connecticut,2020-09-22,ILI,0.6
Connecticut,2020-09-23,ILI,0.6
Connecticut,2020-09-24,ILI,0.5
Connecticut,2020-09-25,ILI,0.5
Connecticut,2020-09-26,ILI,0.6
Connecticut,2020-09-27,ILI,0.7
Connecticut,2020-09-28,ILI,0.7
Connecticut,2020-09-29,ILI,0.6
Connecticut,2020-09-30,ILI,0.8
Connecticut,2020-10-01,ILI,0.5
Connecticut,2020-10-02,ILI,0.4
Connecticut,2020-10-03,ILI,0.4
Delaware,2020-08-08,ILI,0.3
Delaware,2020-08-09,ILI,0.3
Delaware,2020-08-10,ILI,0.5
Delaware,2020-08-11,ILI,0.2
Delaware,2020-08-12,ILI,0.3
Delaware,2020-08-13,ILI,0.8
Delaware,2020-08-14,ILI,0.4
Delaware,2020-08-15,ILI,0.3
Delaware,2020-08-16,ILI,0.9
Delaware,2020-08-17,ILI,0.1
Delaware,2020-08-18,ILI,0.5
Delaware,2020-08-19,ILI,0.3
Delaware,2020-08-20,ILI,0.4
Delaware,2020-08-21,ILI,0.5
Delaware,2020-08-22,ILI,1
Delaware,2020-08-23,ILI,0.6
Delaware,2020-08-24,ILI,1
Delaware,2020-08-25,ILI,0.4
Delaware,2020-08-26,ILI,0.4
Delaware,2020-08-27,ILI,0.4
Delaware,2020-08-28,ILI,0.7
Delaware,2020-08-29,ILI,0.6
Delaware,2020-08-30,ILI,0.5
Delaware,2020-08-31,ILI,0.8
Delaware,2020-09-01,ILI,0.5
Delaware,2020-09-02,ILI,0.6
Delaware,2020-09-03,ILI,0.7
Delaware,2020-09-04,ILI,0.5
Delaware,2020-09-05,ILI,0.6
Delaware,2020-09-06,ILI,0.7
Delaware,2020-09-07,ILI,0.6
Delaware,2020-09-08,ILI,0.5
Delaware,2020-09-09,ILI,0.4
Delaware,2020-09-10,ILI,0.2
Delaware,2020-09-11,ILI,0.2
Delaware,2020-09-12,ILI,0.6
Delaware,2020-09-13,ILI,0.5
Delaware,2020-09-14,ILI,0.6
Delaware,2020-09-15,ILI,0.4
Delaware,2020-09-16,ILI,0.6
Delaware,2020-09-17,ILI,0.5
Delaware,2020-09-18,ILI,0.2
Delaware,2020-09-19,ILI,0
Delaware,2020-09-20,ILI,0.2
Delaware,2020-09-21,ILI,0.2
Delaware,2020-09-22,ILI,0.4
Delaware,2020-09-23,ILI,0
Delaware,2020-09-24,ILI,0.5
Delaware,2020-09-25,ILI,0.2
Delaware,2020-09-26,ILI,0
Delaware,2020-09-27,ILI,0.7
Delaware,2020-09-28,ILI,0.8
Delaware,2020-09-29,ILI,0
Delaware,2020-09-30,ILI,0.7
Delaware,2020-10-01,ILI,0.5
Delaware,2020-10-02,ILI,0.6
Delaware,2020-10-03,ILI,0.9
District of Columbia,2020-08-08,ILI,1
District of Columbia,2020-08-09,ILI,0.5
District of Columbia,2020-08-10,ILI,0.8
District of Columbia,2020-08-11,ILI,0.2
District of Columbia,2020-08-12,ILI,0.7
District of Columbia,2020-08-13,ILI,0.4
District of Columbia,2020-08-14,ILI,1
District of Columbia,2020-08-15,ILI,0.6
District of Columbia,2020-08-16,ILI,0.4
District of Columbia,2020-08-17,ILI,0.1
District of Columbia,2020-08-18,ILI,0.3
District of Columbia,2020-08-19,ILI,0.6
District of Columbia,2020-08-20,ILI,0.4
District of Columbia,2020-08-21,ILI,0.4
District of Columbia,2020-08-22,ILI,0.7
District of Columbia,2020-08-23,ILI,0.7
District of Columbia,2020-08-24,ILI,0.8
District of Columbia,2020-08-25,ILI,0.8
District of Columbia,2020-08-26,ILI,0
District of Columbia,2020-08-27,ILI,0.8
District of Columbia,2020-08-28,ILI,0.1
District of Columbia,2020-08-29,ILI,0.2
District of Columbia,2020-08-30,ILI,0.2
District of Columbia,2020-08-31,ILI,0.6
District of Columbia,2020-09-01,ILI,0.9
District of Columbia,2020-09-02,ILI,0.2
District of Columbia,2020-09-03,ILI,0.2
District of Columbia,2020-09-04,ILI,0.2
District of Columbia,2020-09-05,ILI,0.9
District of Columbia,2020-09-06,ILI,0.2
District of Columbia,2020-09-07,ILI,0.8
District of Columbia,2020-09-08,ILI,0.6
District of Columbia,2020-09-09,ILI,0.8
District of Columbia,2020-09-10,ILI,0.7
District of Columbia,2020-09-11,ILI,0
District of Columbia,2020-09-12,ILI,2.1
District of Columbia,2020-09-13,ILI,1.6
District of Columbia,2020-09-14,ILI,0.5
District of Columbia,2020-09-15,ILI,0.4
District of Columbia,2020-09-16,ILI,0.4
District of Columbia,2020-09-17,ILI,0.8
District of Columbia,2020-09-18,ILI,0.3
District of Columbia,2020-09-19,ILI,0.8
District of Columbia,2020-09-20,ILI,0.4
District of Columbia,2020-09-21,ILI,0.1
District of Columbia,2020-09-22,ILI,0.2
District of Columbia,2020-09-23,ILI,0.5
District of Columbia,2020-09-24,ILI,0.2
District of Columbia,2020-09-25,ILI,0.7
District of Columbia,2020-09-26,ILI,0.1
District of Columbia,2020-09-27,ILI,0.8
District of Columbia,2020-09-28,ILI,0.4
District of Columbia,2020-09-29,ILI,0.3
District of Columbia,2020-09-30,ILI,0.1
District of Columbia,2020-10-01,ILI,0.3
District of Columbia,2020-10-02,ILI,0.4
District of Columbia,2020-10-03,ILI,0.3
Florida,2020-08-08,ILI,0.9
Florida,2020-08-09,ILI,0.9
Florida,2020-08-10,ILI,1.2
Florida,2020-08-11,ILI,1.3
Florida,2020-08-12,ILI,1
Florida,2020-08-13,ILI,1
Florida,2020-08-14,ILI,0.9
Florida,2020-08-15,ILI,0.9
Florida,2020-08-16,ILI,1.1
Florida,2020-08-17,ILI,1.1
Florida,2020-08-18,ILI,0.9
Florida,2020-08-19,ILI,1
Florida,2020-08-20,ILI,1
Florida,2020-08-21,ILI,0.9
Florida,2020-08-22,ILI,0.8
Florida,2020-08-23,ILI,1
Florida,2020-08-24,ILI,1
Florida,2020-08-25,ILI,0.9
Florida,2020-08-26,ILI,1
Florida,2020-08-27,ILI,1
Florida,2020-08-28,ILI,0.9
Florida,2020-08-29,ILI,0.8
Florida,2020-08-30,ILI,0.9
Florida,2020-08-31,ILI,1
Florida,2020-09-01,ILI,1
Florida,2020-09-02,ILI,0.9
Florida,2020-09-03,ILI,1
Florida,2020-09-04,ILI,0.8
Florida,2020-09-05,ILI,0.9
Florida,2020-09-06,ILI,1
Florida,2020-09-07,ILI,1.1
Florida,2020-09-08,ILI,1.2
Florida,2020-09-09,ILI,1.1
Florida,2020-09-10,ILI,1.1
Florida,2020-09-11,ILI,1
Florida,2020-09-12,ILI,1
Florida,2020-09-13,ILI,1.1
Florida,2020-09-14,ILI,1
Florida,2020-09-15,ILI,1.1
Florida,2020-09-16,ILI,1.1
Florida,2020-09-17,ILI,1.1
Florida,2020-09-18,ILI,1
Florida,2020-09-19,ILI,0.9
Florida,2020-09-20,ILI,1
Florida,2020-09-21,ILI,1.2
Florida,2020-09-22,ILI,1.2
Florida,2020-09-23,ILI,1.1
Florida,2020-09-24,ILI,1.2
Florida,2020-09-25,ILI,1.1
Florida,2020-09-26,ILI,0.9
Florida,2020-09-27,ILI,1
Florida,2020-09-28,ILI,1
Florida,2020-09-29,ILI,1
Florida,2020-09-30,ILI,1.1
Florida,2020-10-01,ILI,1
Florida,2020-10-02,ILI,0.9
Florida,2020-10-03,ILI,0.9
Georgia,2020-08-08,ILI,1.3
Georgia,2020-08-09,ILI,1.5
Georgia,2020-08-10,ILI,1.2
Georgia,2020-08-11,ILI,1.3
Georgia,2020-08-12,ILI,1.3
Georgia,2020-08-13,ILI,1.6
Georgia,2020-08-14,ILI,1.3
Georgia,2020-08-15,ILI,1.5
Georgia,2020-08-16,ILI,1.5
Georgia,2020-08-17,ILI,1.4
Georgia,2020-08-18,ILI,1.6
Georgia,2020-08-19,ILI,1.3
Georgia,2020-08-20,ILI,1.4
Georgia,2020-08-21,ILI,1.1
Georgia,2020-08-22,ILI,1.3
Georgia,2020-08-23,ILI,1.5
Georgia,2020-08-24,ILI,1.4
Georgia,2020-08-25,ILI,1.5
Georgia,2020-08-26,ILI,1.2
Georgia,2020-08-27,ILI,1.3
Georgia,2020-08-28,ILI,1.3
Georgia,2020-08-29,ILI,1.2
Georgia,2020-08-30,ILI,1.7
Georgia,2020-08-31,ILI,1.4
Georgia,2020-09-01,ILI,1.6
Georgia,2020-09-02,ILI,1.3
Georgia,2020-09-03,ILI,1
Georgia,2020-09-04,ILI,1.2
Georgia,2020-09-05,ILI,1
Georgia,2020-09-06,ILI,1.2
Georgia,2020-09-07,ILI,1.4
Georgia,2020-09-08,ILI,1.3
Georgia,2020-09-09,ILI,1.3
Georgia,2020-09-10,ILI,1
Georgia,2020-09-11,ILI,1.1
Georgia,2020-09-12,ILI,1
Georgia,2020-09-13,ILI,1.6
Georgia,2020-09-14,ILI,1.3
Georgia,2020-09-15,ILI,1.3
Georgia,2020-09-16,ILI,1
Georgia,2020-09-17,ILI,1.2
Georgia,2020-09-18,ILI,0.9
Georgia,2020-09-19,ILI,1.3
Georgia,2020-09-20,ILI,1.2
Georgia,2020-09-21,ILI,1.2
Georgia,2020-09-22,ILI,1
Georgia,2020-09-23,ILI,1.1
Georgia,2020-09-24,ILI,1.3
Georgia,2020-09-25,ILI,0.9
Georgia,2020-09-26,ILI,0.9
Georgia,2020-09-27,ILI,1.2
Georgia,2020-09-28,ILI,1.4
Georgia,2020-09-29,ILI,1.2
Georgia,2020-09-30,ILI,1.1
Georgia,2020-10-01,ILI,0.9
Georgia,2020-10-02,ILI,1
Georgia,2020-10-03,ILI,1.1
Idaho,2020-08-08,ILI,0.7
Idaho,2020-08-09,ILI,1.1
Idaho,2020-08-10,ILI,0.8
Idaho,2020-08-11,ILI,0.5
Idaho,2020-08-12,ILI,0.9
Idaho,2020-08-13,ILI,1.3
Idaho,2020-08-14,ILI,0.6
Idaho,2020-08-15,ILI,0.6
Idaho,2020-08-16,ILI,1
Idaho,2020-08-17,ILI,1
Idaho,2020-08-18,ILI,0.7
Idaho,2020-08-19,ILI,1.3
Idaho,2020-08-20,ILI,1
Idaho,2020-08-21,ILI,0.4
Idaho,2020-08-22,ILI,0.8
Idaho,2020-08-23,ILI,0.8
Idaho,2020-08-24,ILI,0.5
Idaho,2020-08-25,ILI,0.6
Idaho,2020-08-26,ILI,0.1
Idaho,2020-08-27,ILI,0.8
Idaho,2020-08-28,ILI,0.3
Idaho,2020-08-29,ILI,1
Idaho,2020-08-30,ILI,1
Idaho,2020-08-31,ILI,0.6
Idaho,2020-09-01,ILI,0.8
Idaho,2020-09-02,ILI,0.6
Idaho,2020-09-03,ILI,0.7
Idaho,2020-09-04,ILI,0.8
Idaho,2020-09-05,ILI,1
Idaho,2020-09-06,ILI,0.7
Idaho,2020-09-07,ILI,0.9
Idaho,2020-09-08,ILI,0.8
Idaho,2020-09-09,ILI,1.2
Idaho,2020-09-10,ILI,1.2
Idaho,2020-09-11,ILI,0.6
Idaho,2020-09-12,ILI,0.7
Idaho,2020-09-13,ILI,0.8
Idaho,2020-09-14,ILI,0.5
Idaho,2020-09-15,ILI,0.7
Idaho,2020-09-16,ILI,0.4
Idaho,2020-09-17,ILI,0.7
Idaho,2020-09-18,ILI,0.2
Idaho,2020-09-19,ILI,0.6
Idaho,2020-09-20,ILI,1
Idaho,2020-09-21,ILI,0.4
Idaho,2020-09-22,ILI,0.6
Idaho,2020-09-23,ILI,1.2
Idaho,2020-09-24,ILI,1.3
Idaho,2020-09-25,ILI,0.6
Idaho,2020-09-26,ILI,0.9
Idaho,2020-09-27,ILI,0.9
Idaho,2020-09-28,ILI,0.7
Idaho,2020-09-29,ILI,1.4
Idaho,2020-09-30,ILI,0.8
Idaho,2020-10-01,ILI,0.6
Idaho,2020-10-02,ILI,0.6
Idaho,2020-10-03,ILI,0.9
Illinois,2020-08-08,ILI,0.7
Illinois,2020-08-09,ILI,0.6
Illinois,2020-08-10,ILI,0.6
Illinois,2020-08-11,ILI,0.8
Illinois,2020-08-12,ILI,0.8
Illinois,2020-08-13,ILI,0.7
Illinois,2020-08-14,ILI,1
Illinois,2020-08-15,ILI,0.8
Illinois,2020-08-16,ILI,1.1
Illinois,2020-08-17,ILI,0.7
Illinois,2020-08-18,ILI,0.7
Illinois,2020-08-19,ILI,0.9
Illinois,2020-08-20,ILI,0.9
Illinois,2020-08-21,ILI,0.7
Illinois,2020-08-22,ILI,0.6
Illinois,2020-08-23,ILI,0.6
Illinois,2020-08-24,ILI,1
Illinois,2020-08-25,ILI,0.8
Illinois,2020-08-26,ILI,0.8
Illinois,2020-08-27,ILI,0.7
Illinois,2020-08-28,ILI,0.6
Illinois,2020-08-29,ILI,0.8
Illinois,2020-08-30,ILI,0.7
Illinois,2020-08-31,ILI,0.6
Illinois,2020-09-01,ILI,0.9
Illinois,2020-09-02,ILI,0.7
Illinois,2020-09-03,ILI,0.6
Illinois,2020-09-04,ILI,0.7
Illinois,2020-09-05,ILI,0.5
Illinois,2020-09-06,ILI,0.5
Illinois,2020-09-07,ILI,0.5
Illinois,2020-09-08,ILI,0.6
Illinois,2020-09-09,ILI,0.7
Illinois,2020-09-10,ILI,0.6
Illinois,2020-09-11,ILI,0.7
Illinois,2020-09-12,ILI,0.7
Illinois,2020-09-13,ILI,0.5
Illinois,2020-09-14,ILI,0.7
Illinois,2020-09-15,ILI,0.6
Illinois,2020-09-16,ILI,0.7
Illinois,2020-09-17,ILI,0.5
Illinois,2020-09-18,ILI,0.6
Illinois,2020-09-19,ILI,0.6
Illinois,2020-09-20,ILI,0.6
Illinois,2020-09-21,ILI,0.8
Illinois,2020-09-22,ILI,0.5
Illinois,2020-09-23,ILI,0.8
Illinois,2020-09-24,ILI,0.7
Illinois,2020-09-25,ILI,0.7
Illinois,2020-09-26,ILI,0.6
Illinois,2020-09-27,ILI,0.6
Illinois,2020-09-28,ILI,0.7
Illinois,2020-09-29,ILI,0.9
Illinois,2020-09-30,ILI,0.5
Illinois,2020-10-01,ILI,0.6
Illinois,2020-10-02,ILI,0.8
Illinois,2020-10-03,ILI,1.1
Kansas,2020-08-08,ILI,0.8
Kansas,2020-08-09,ILI,0.9
Kansas,2020-08-10,ILI,1.2
Kansas,2020-08-11,ILI,1
Kansas,2020-08-12,ILI,1
Kansas,2020-08-13,ILI,1.3
Kansas,2020-08-14,ILI,0.6
Kansas,2020-08-15,ILI,0.9
Kansas,2020-08-16,ILI,1.2
Kansas,2020-08-17,ILI,1.2
Kansas,2020-08-18,ILI,1
Kansas,2020-08-19,ILI,0.9
Kansas,2020-08-20,ILI,0.6
Kansas,2020-08-21,ILI,0.8
Kansas,2020-08-22,ILI,1.2
Kansas,2020-08-23,ILI,1
Kansas,2020-08-24,ILI,0.8
Kansas,2020-08-25,ILI,1.2
Kansas,2020-08-26,ILI,0.8
Kansas,2020-08-27,ILI,1
Kansas,2020-08-28,ILI,0.8
Kansas,2020-08-29,ILI,0.9
Kansas,2020-08-30,ILI,1
Kansas,2020-08-31,ILI,0.9
Kansas,2020-09-01,ILI,0.7
Kansas,2020-09-02,ILI,1.1
Kansas,2020-09-03,ILI,0.8
Kansas,2020-09-04,ILI,0.6
Kansas,2020-09-05,ILI,1.1
Kansas,2020-09-06,ILI,0.7
Kansas,2020-09-07,ILI,0.9
Kansas,2020-09-08,ILI,1
Kansas,2020-09-09,ILI,0.7
Kansas,2020-09-10,ILI,1
Kansas,2020-09-11,ILI,0.5
Kansas,2020-09-12,ILI,0.8
Kansas,2020-09-13,ILI,0.9
Kansas,2020-09-14,ILI,1
Kansas,2020-09-15,ILI,0.7
Kansas,2020-09-16,ILI,0.8
Kansas,2020-09-17,ILI,1
Kansas,2020-09-18,ILI,0.8
Kansas,2020-09-19,ILI,1
Kansas,2020-09-20,ILI,1.4
Kansas,2020-09-21,ILI,1.1
Kansas,2020-09-22,ILI,1
Kansas,2020-09-23,ILI,0.4
Kansas,2020-09-24,ILI,1.2
Kansas,2020-09-25,ILI,0.8
Kansas,2020-09-26,ILI,0.9
Kansas,2020-09-27,ILI,0.9
Kansas,2020-09-28,ILI,0.8
Kansas,2020-09-29,ILI,1.2
Kansas,2020-09-30,ILI,0.6
Kansas,2020-10-01,ILI,1.1
Kansas,2020-10-02,ILI,1.1
Kansas,2020-10-03,ILI,1.5
Kentucky,2020-08-08,ILI,0.6
Kentucky,2020-08-09,ILI,0.6
Kentucky,2020-08-10,ILI,0.5
Kentucky,2020-08-11,ILI,0.5
Kentucky,2020-08-12,ILI,0.6
Kentucky,2020-08-13,ILI,0.5
Kentucky,2020-08-14,ILI,0.5
Kentucky,2020-08-15,ILI,0.5
Kentucky,2020-08-16,ILI,0.7
Kentucky,2020-08-17,ILI,0.5
Kentucky,2020-08-18,ILI,0.4
Kentucky,2020-08-19,ILI,0.4
Kentucky,2020-08-20,ILI,0.6
Kentucky,2020-08-21,ILI,0.4
Kentucky,2020-08-22,ILI,0.5
Kentucky,2020-08-23,ILI,0.6
Kentucky,2020-08-24,ILI,0.5
Kentucky,2020-08-25,ILI,0.6
Kentucky,2020-08-26,ILI,0.4
